label,sentence1,sentence2
0,从血型看寿命长短 哪个血型的人最长寿,献血前应做哪些准备
0,我国公民参加献血的年龄规定是多少,输血能成为埃博拉病毒感染者的新希望吗
1,输注红细胞时应该注意什么,输注红细胞注意事项
0,如何预防献血中出现低血糖性昏厥,捐献者需要承担什么费用吗
0,正常情况下心血管内的血液为什么不发生凝固,为什么直系亲属之间不能相互献血
0,捐献造血干细胞你了解多少,如何决定输血速度
0,既然是无偿献血，用血时为什么要收费,为什么有的人会晕血
1,三种输血方式_哪种适合您,有哪几种输血方式
0,献血对身体有害吗,为什么献血前有的人心里感到紧张
1,献血后会不会头晕,献血后会不会头晕
0,献血会不会感染上疾病,宝宝的性格遗传谁多一些呢
1,第VIII因子浓缩剂与冷沉淀在适应症方面有什么区别,第VIII因子浓缩剂和冷沉淀有什么区别
1,还有什么血型系统与输血关系很大,还有什么血型系统与输血关系很大
0,Rh阴性血与Rh阳性血相比，在采集、制备和储存一样吗,为什么献血需核对身份证
0,自体输血适合您吗,空腹献血者为什么偶尔可出现低血糖性昏厥
0,献血影响健康吗,人的血型会改变吗
0,捐献后的血液需要低温保存吗,为什么献血前有的人心里感到紧张
1,怎样处理单采血小板献血者偶发的缺钙症状,单采血小板出现缺钙症状怎么办
1,献血时紧张怎么办,献血时如果紧张，应该怎么处理
1,非那根和地塞米松是否要作为常规输血前给药,非那根和地塞米松是否要作为常规输血前给药
0,为什么有的人献血后会头晕,如何计算每袋全血的重量
0,健康者在多大年龄适合捐献造血干细胞,献血前应做哪些准备
1,AB血型的人怎样选择美食,AB血型的人怎样选择美食
0,血液的主要功能有哪些,如何决定输血量
0,感冒是否可以献血,献血后身体会发胖吗
1,健康者在多大年龄适合捐献造血干细胞,捐献造血干细胞适合的年龄
1,我国公民参加献血的年龄规定是多少,我国公民参加献血的年龄规定是多少
0,血型可以人为改变吗,你接种的新冠病毒疫苗是哪种？间隔多久能献血？一文告诉你
1,献血影响健康吗,献血影响健康吗
0,我的血为什么不能输给他,身体里有多余的血吗
0,捐献血小板有哪些激励政策,捐献造血干细胞有报酬吗
0,人体的血液是如何循环的,美国红十字会采供血机构如何做献血后告知与咨询
0,献血前不能吃豆浆牛奶鸡蛋咸菜，这些“经验”是怎么来的,为什么纹身、打耳洞一年内不能献血
1,为什么纹身、打耳洞一年内不能献血,为什么纹身、打耳洞一年内不能献血
0,献血后为防止针眼感染一般多少天内不要沾水,血液可以买卖么?如买卖血液会受到何种处罚
0,献血后血液多长时间能恢复,献血能降血脂
0,献血后会贫血吗,献血可能会导致“贫血”吗
1,为什么血压不合格不能献血,血压偏低，为什么不能献血
1,月经期间为何不能献血,月经期间怎么不能献血
0,为什么需要献血,献血能喝咖啡吗
1,献血会不会上瘾,献血真的可能会上瘾吗
0,献血后饮食如何调理,每次献血献少点好吗？献血200毫升与400毫升哪个更有益
0,已经献过血了，可以不献了吧,如何决定输血量
0,一名健康的公民一生可以献多少血,献血后如何按压针眼
0,献血后多久可以喝酒,献血对身体有害吗
1,最近生过病怎么办,最近生过病怎么办
1,献血后会不会头晕,献血后会头晕吗
1,机采成分血对身体有什么影响吗,机采成分血对身体有什么影响吗
0,无偿献血者应受到哪些奖励,为什么要捐献者本人填写同意书和捐献者登记表
0,献血的8种好处，您知道多少,人体造血的原料是什么
0,是谁第一个发现了血型,贫血到什么程度需输血
1,Rh阴性为何如此“稀有”,Rh阴性为何如此“稀有”
0,献血后为防止针眼感染一般多少天内不要沾水,为什么献血检测结果与医院检验结果不一样
0,献血前连豆浆也不能喝,中老年人如何降低高血液粘稠度
0,捐献成分血会不会感染疾病,献血会导致身体发胖吗
1,如何采集造血干细胞,如何采集造血干细胞
0,为什么献血检测结果与医院检验结果不一样,选择性IgA缺乏者有何输血风险
0,献血前不能吃豆浆牛奶鸡蛋咸菜，这些“经验”是怎么来的,晕血？原来是血管迷走神经的过度反应
0,《中华人民共和国献血法》是何时通过、何时实施的,献血后多长时间才能参加运动
0,蹲下再站起来会头晕或眼前一片黑可以献血吗,我害怕献血怎么办
0,选择性IgA缺乏者有何输血风险,献血后血液多长时间能恢复
1,志愿者报名登记后，是否马上就要捐献造血干细胞,志愿者报名登记后，是否马上就要捐献造血干细胞
1,人体造血的原料是什么,人体造血的原料是什么
0,滤除血液中白细胞的时机有什么意义,AB血型的人怎样选择美食
0,捐机采成分血和捐献全血有区别吗,血压是怎样形成的
1,献血是不是应该有偿,还存在有偿献血吗
0,哪些人符合献血的条件,无偿献血者应受到哪些奖励
0,献血影响健康吗,O血型人容易生哪些病
0,血液有代用品吗,已经献过血了，可以不献了吧
0,爱喝酒的人血液里的酒精会不会太多,母体与胎儿血相同吗
0,怎样正确自己测血压,献血后为什么手臂会出现淤血
0,如何计算每袋全血的重量,人的血管能有多长
1,流动献血车属于哪个医院的,献血车是医院的吗
1,HLA与器官移植有什么关系,HLA与器官移植有关系吗
1,捐献者需要承担什么费用吗,献血收费吗
0,献血是不是应该有偿,公民献血应遵守哪些规定
0,献血中出现低血糖性昏厥该如何处理,空腹献血者为什么偶尔可出现低血糖性昏厥
0,献血能降血脂,Rh（－）属稀有血型吗
0,三种输血方式_哪种适合您,"我献出的血液,采供血机构会如何处理"
0,为什么无偿献血，但输血却要收费,献血后为防止针眼感染一般多少天内不要沾水
1,为什么还要填写捐献者的两位不同住址的亲属或朋友的姓名和联系方式,为什么还要填写捐献者的两位不同住址的亲属或朋友的姓名和联系方式
0,体内HIV可完全清除,红细胞为什么有时候需要冻存
1,平时我要体力劳动怎么办,经常体力劳动可以献血吗
0,为什么只有你献完血手臂上有淤青,为什么采血时塑料采血袋在不停地摆动
0,人体内血液总量是多少,"我献出的血液,采供血机构会如何处理"
0,捐献成分血会不会感染疾病,外科输血如何进行
1,晕血？原来是血管迷走神经的过度反应,晕血的原因
0,为什么无偿献血，但输血却要收费,人失血多少会有生命危险
0,护士对安全输血起什么作用,采血时血液流速会影响血液质量吗
1,为什么直系亲属之间不宜相互献血,为什么直系亲属之间不宜相互献血
0,献血后多长时间才能参加运动,捐献造血干细胞对健康有影响吗
0,一名健康的公民一生可以捐献多少全血,什么是不规则抗体
0,为什么推行捐献采成分血,如果贫血怎么还可以献血吧
0,献血后为防止针眼感染一般多少天内不要沾水,血液的颜色是什么
1,献血前连豆浆也不能喝,献血前不能喝豆浆吗
1,为什么在献血登记前要求填写健康征询表,在献血登记前要求填写健康征询表的目的是什么
0,血小板的“神奇功效”，您知道几个,不同血型的人可以互相输血吗
1,采血时血液流速会影响血液质量吗,采血时血液流速可能会影响血液质量吗
0,Rh阴性患者如何输血,血小板是否必须同型输注
0,捐机采成分血对身体有什么影响吗,采集造血干细胞的方法是怎样的
1,你接种的新冠病毒疫苗是哪种？间隔多久能献血？一文告诉你,接种灭火新冠病毒疫苗后最快多久能献血
0,女性献血者生理期间能否献血,如何计算每袋全血的重量
0,献血安全吗,捐献造血干细胞对健康有影响吗
1,献血后血液多长时间能恢复,献血完多久能恢复
0,输血时若遇含有冷凝集素的血时怎么办,辐照红细胞的适应症有哪些
0,献血前应做哪些准备,Rh阴性患者如何输血
0,红细胞是怎样携带氧气的,献血前连豆浆也不能喝
1,是否献一次血后必须不断的献血,是否献一次血后必须不断的献血
0,献血后饮食如何调理,大姨妈来了为什么不能献血
0,让职工上班时间献血，单位的损失不是太大了吗,献血可能会导致“贫血”吗
0,有的人为什么见血会晕倒,血液流速与什么因素有关
1,献血后如何按压针眼,献血后怎样按压针眼
0,患过肝炎怎么办,血液的颜色是什么
0,抗凝剂是如何抗凝的,献血安全吗
0,献血是不是应该有偿,已经献过血了，可以不献了吧
1,为什么献血使用的针头比一般的粗,献血使用的针头比一般的粗，这是为啥
0,外科输血如何进行,为什么献血需核对身份证
0,献血会导致身体发胖吗,每次献血献少点好吗
0,采血方式有哪几种,血型能变吗
0,中老年人如何降低高血液粘稠度,献血后身体会发胖吗
1,献血影响健康吗,献血对身体健康有不良影响吗
0,采血时血液流速会影响血液质量吗,如何预防献血中出现低血糖性昏厥
0,采血时血液流速会影响血液质量吗,一名健康的公民一生可以捐献多少全血
0,献血会不会上瘾,国家有关无偿献血的表彰及献血者的权利有哪些
0,一年献一次献血量算多吗,想献血但勇气不够怎么办
1,哪些人不适合献血,哪些人暂时不能献血
0,血压是怎样形成的,为什么血压不合格不能献血
0,捐机采成分血对身体有什么影响吗,亲属间输血安全吗
1,冷沉淀外观是怎样的,冷沉淀长什么样子
0,捐机采成分血对身体有什么影响吗,为什么少数人会发生献血反应
1,有血液恐惧症怎么办,有血液恐惧症怎么办
0,为什么需要不同的血液成分,我为什么不能献血
0,AB血型的人怎样选择美食,Rh（－）者输血供应有保障吗
1,Rh是如何遗传的,rh是遗传的吗
1,O型血可以输给任何血型的人吗,O型血可以输给A型血的人吗
0,血型漫画丨难忘的端午节，你们都是怎么包粽子的,健康者在多大年龄适合捐献造血干细胞_标准如何
1,国家有关无偿献血的表彰及献血者的权利有哪些,献血后有什么福利待遇
1,为什么少数人会发生献血反应,为什么少数人会发生献血反应
1,贫血到什么程度需输血,贫血到什么程度需输血
0,血型不对，难道我是捡来的,血液流出体外为什么会凝固
0,为什么血压不合格不能献血,A型血易感新冠肺炎
0,胎儿也有血型吗,感冒是否可以献血
1,A型血易感新冠肺炎,A型血更容易感染新冠肺炎吗
0,献血的8种好处，您知道多少,怎样正确自己测血压
0,捐机采成分血和捐献全血有区别吗,健康者在多大年龄适合捐献造血干细胞_标准如何
