text,class,label
B.4.1.5	保持试验记录应记录和监控操作人员在试验过程中的健康安全，确保符合法律要求。保留检测全过程的数据和结果，包括检测的速度和使用的适宜性等。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.4.2	正确度的估计正确度估计最常用的方法：,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.4.2.1	标本的选择,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.4.2.1.1	标本数量：试验标本数至少40份，更多的标本量可以使试验结果更加可靠。每份标本应有足以完成双份测定的量。如果不够，可以将分析物浓度接近的两份标本混合使用。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.4.2.1.2	标本分析物浓度范围：如可能，应选择有50％试验标本的分析物浓度不在参考范围内。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.4.2.2试验程序,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.4.2.3.1	初步判断：剔除有明显人为误差的结果。内部质控失控时，必须重新检测。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.4.2.3.2离群点的剔除：设参考方法测定结果为x值，第一次测定值为x1，第二次测定值为x2。比较方法测定结果为y值，第一次测定值为y1，第二次测定值为y2。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.4.2.3.3	方法内重复测定值离群点的去除计算△xi=∣xi1-xi2∣；△yi=∣yi1-yi2∣,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.4.2.3.4	方法间配对结果离群点的去除,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.4.2.3.5	初步判断线性回归状况,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.4.2.3.6	标本分析物浓度分布检验试验点的离散度和对应分析物浓度分布的宽度都会影响r值的大小。一般如果r≥0.975（r2≥0.95），x取值范围适宜，否则应扩大数据范围。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.4.2.3.7	线性回归计算每份标本用两个方法进行两次测定。将参考方法的x1和比较方法的y1对应，参考方法的x2和比较方法的y2对应，组成成对数据。采用所有成对数据进行直线回归。得回归方程y??bx??a。理想状态下y??x，即b＝1，a＝0。如果b≠1，a≠0，说明两方法间存在系统误差，需要对误差进行评估。如了解Y方法引入后相对于X方法在临床决定水平浓度Xc处的系统误差（SE）。SE??(b?1)xc??a,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.4.2.3数据分析,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.4.2.4	可接受标准,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.4.3	精密度的估计精密度估计最常用的方法是采用稳定的标本进行重复检测。求得均值（x）、标准差(s)和变异系数（CV）。精密度的好坏通常采用不精密度表示，不精密度通常以CV体现。应在明确标本的来源、浓度、试验周期的前提下，确定检测方法的不精密度。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.4.3.1	标本的选择,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.4.3.1.1标本分析物浓度范围：鉴于血站血液检测实验室检测对象为健康的献血人群，可采用中、低两个ALT浓度的标本进行精密度试验。标本的基质应近似于人源标本。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.4.3.1.2	标本的保存：精密度试验需要在若干天内完成，对于冰冻保存的标本和冻干复溶标本，应严格控制操作手法均一、复溶时间、加液的准确性、混匀的力度等，力求试验标本的稳定、均一。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.4.3.2	试验程序,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.4.3.2.1	对每个水平的标本分别做批内和天间的重复测定。精密度试验与常规标本检测同时进行，不可替代试验的质量控制过程。B.4.3.2.2	批内试验：将试验标本插入常规检测标本一同检测。一批内连做20次。对应质控结果为受控状态。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.4.3.2.3	批间试验：每天对试验标本做1次检测，连做20天。每天对应质控结果为受控状态。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.4.3.3	数据分析,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.4.3.3.1	标准差计算批内和天间标准差均可采用以下公式计算,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.4.3.3.2	变异系数计算批内和天间变异系数均可采用以下公式计算,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.4.3.4	可接受标准,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.4.4	检测可报告范围检测可报告范围确认试验通常采用配制包含不同分析物浓度的系列标本进行检测，将按稀释比例计算的预期值和实际测量值设置为两个变量进行线性回归。回归直线应当为过原点，斜率为1的直线。直线所达的限值即为结果的检测范围。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.4.4.1	标本的选择,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.4.4.2	试验程序检测系列血清，每份标本重复4次。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.4.4.3	数据分析,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.4.4.3.1	剔除异常点：剔除明显异常的检测结果，并补充数据。B.4.4.3.2	计算预期值：计算低值和高值标本的结果均值。按照稀释关系，计算每个标本的分析物理论浓度，即为预期值。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.4.4.3.3预期值－实测值的线性回归：每个标本有4个重复试验的实测值。每个实测值与其预期值相对应，形成成对数据。以x表示预期值，y表示实测值，描点绘图。得到回归方程y??bx??a。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.4.4.3.4	初步判断：理想状态下y??bx??a中b＝1，a＝0。但实际工,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.4.4.3.5	如果b不接近1，a较大，应具体分析高浓度还是低浓度,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.4.4.3.6.1	截距a和0差异的t检验假设H0：a=0；H1：a≠0；????0.05,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.4.4.3.6.2	斜率b和1差异的t检验假设H0：b=1；H1：b≠1；????0.05,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.4.4.3.6可以通过以下统计假设检验进行判断。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.4.5	正常值参考范围确认,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.5	ABO血型和RhD抗原检测方法的确认,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.5.1	确认的一般要求,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.5.1.1	试验操作的培训开始确认新的检测方法之前，操作人员应当有充分的时间熟悉新系统，确定关键的操作步骤。生产商应提供试剂或仪器的操作说明，试验原理，规格，试验步骤，局限性，质量控制和健康安全信息。生产商应对操作者进行培训，确保操作人员正确操作。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.5.1.2	试剂的准备应选择国家批准使用的血型试剂，严格遵从生产商的说明书进行操作。对于正在进行确认的试剂，所有组份应来源于同一批试剂，不能由其他试剂所替代（即使另一种试剂为同一厂家生产）或实验室自己配制。实验室对试剂自行修改，如稀释试剂，应取得生产商的认可，因为任何修改可以导致对试剂的质量保证失效，并产生相关责任。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.5.1.3	仪器的准备应选择国家批准使用的检测仪器。试验开始前，按照要求对仪器进行维护校准。对于开放试剂的仪器设备，特别注意试剂说明书要求的操作条件与仪器性能是否相适应。如果仪器性能与试剂盒说明书的要求有差异，可以征得试剂生产商协助和同意，对本实验室仪器的试验操作参数进行修正，以达到试剂盒要求的试验状态。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.5.1.4	质量控制应建立有效的质量控制程序。确保常规平行试验中已知抗原和已知抗体的质控物反应正确，否则必须重新试验。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.5.1.5	保持试验记录应记录和监控操作人员在试验过程中的健康安全，确保符合法律要求。保留检测全过程的数据和结果，包括检测的速度和使用的适宜性等。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.5.2	平行确认试验所有实验室应采用平行试验的方式，用常规标本，将新方法与现用方法进行比较，确认新方法的常规使用状态，时间最短1周，操作程序和结果应文件化。应定期进行关键标本（弱抗原或弱抗体标本）,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.6.1.1检测标本类型及各类型数量；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.6.1.2检测日期；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.6.1.3操作试验者的级别和能力；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.6.1.4使用试剂的详细资料，包括：批号、效期等；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.6.1.5	采用修正条件的详细资料，如温度、孵育时间，离心力、加速减速率、离心时间；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.6.1.6设备详细资料；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.6.1.7判读方法的详细资料，包括适当的cutoff值。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.6.1试验过程记录应包括：,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.6.2.1所有结果并绘制表格，包括阳性反应和阴性控制结果；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.6.2.2差异结果、数量和类型，以表格形式体现。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.6.2试验结果记录应包括：,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.6.3.1用户界面友好性；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.6.3.2操作人员需要的水平，培训要求；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.6.3.3新产品/系统的实用性、耐用性，自动化效能；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.6.3.4	不同情况下使用的适宜性（批量标本处理或单一紧急标本处理）；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.6.3.5新产品/系统的贮存期，包括贮存末期的性能；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.6.3.6方便的仪器维护；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.6.3.7健康安全方面，包括数据采集和处理安全性；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.6.3.8任何过程中暴露的系统弱点和对系统改进的建议，并通知生产商，如果生产商对此实施了改进方案，重新试验的结果应在报告中体现。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.6.3确认结论记录应包括：,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
B.6确认记录,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
C 类 单采血液成分相关不良反应,['体检医师岗'],"[1, 0, 0, 0, 0, 0, 0]"
CFHb—血浆或上清液游离血红蛋白浓度，单位为g/L；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
"CHb—血红蛋白浓度,单位为g/L。",['其他'],"[0, 0, 1, 0, 0, 0, 0]"
CV%???s×100,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
Cpr—上清蛋白质含量，单位为g；A1—样品吸光度；A0—标准品吸光度；C—标准品浓度，单位为g/L；V—洗涤红细胞容量，单位为L；Hct—血细胞比容。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
C—标准品浓度，单位为mmol/L；2—样品稀释倍数；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
D 类 献血相关其他不良反应,['体检医师岗'],"[1, 0, 0, 0, 0, 0, 0]"
D.1	总则,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
D.2	血清学试验过程稳定性控制,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
D.2.1	质控规则,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
D.2.1.1	质控规则的表示方法,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
D.2.1.2	质控规则的选用,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
D.2.2	质控图的建立,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
D.2.2.1	设定质控图均值和标准差在实验室常规检测条件下，连续测定同一批号的弱阳性质控品10～20天，收集至少20个质控数据，对数据进行离群值检验，剔除超过±3s以外的数据，计算均值及标准差，以此控制后续试验过程，直至试剂或质控品批号更换。实验室如采用积累质控数据计算均值和标准差，具体方法可参见本章节ALT质控均值的计算。但需注意，由于血清学试剂可能存在较大的批间差异，积累质控数据计算的方式可能增大室内质控的标准差和变异度，因此如两批试剂的质控均值和标准差有显著差异，建议针对新批号试剂重新计算质控均值和标准差。实验室构建质控图的过程中，如果发现试验变异度过大，应采取措施，稳定各个环节试验条件，将变异度控制在可接受范围内。通常情况下，ELISA试验的变异系数宜控制在20%以内。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
D.2.2.2	设定质控图控制限控制限通常是以标准差的倍数来表示。Levey-Jennings质控图将X??3s设置为控制限，即控制上限值为X??3s，控制下限值为X??3s。如果质控图的控制下限值小于1，说明实验室采用的控制低限（LCL）已经低于试验性能低限（LSL），试验过程变异较大，实验室应当查找原因，改进过程，降低试验变异度（CV）。控制下限小于1时应按照1设置。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
D.2.2.3	绘制质控图,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
D.2.2.4	质控图框架的重建,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
D.2.3	失控情况的分析处理如出现违背试验有效性判定规则，应视为试验无效。查找原因，采取纠正措施后重新试验。如违背实验室选择的质控规则，出现随机误差或系统误差，实验室应分析产生误差原因。引起误差的因素通常包括操作上的失误，试剂、校准物、质控品的失效；试剂、质控品更换批号或保存末期发生变化；仪器使用维护不当；质控图建立过程中采用的数据不足造成均值和标准差不适宜等。应采取纠正措施，消除产生误差的因素。如果所选择弱阳性质控品超过规定的S/CO值上限，应关注违背－3s规则时的试验状况，需对该块酶免板上所有标本重新检测。应保存失控情况分析处理记录。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
D.3	ALT实验室内质控,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
D.3.1	质控规则的选用:D.2.1.2D.3.2	质控图的建立,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
D.3.2.1	设定质控图均值：在实验室常规检测条件下，测定同一批号,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
D.3.2.2	设定质控图控制限：控制限通常以标准差的倍数表示。Levey-Jennings质控图将X??3s设置为控制限，即控制上限值为X??3s，控制下限值为X??3s。ALT室内质控的控制限随质控图均值和标准差的变化而变化。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
D.3.2.3	绘制质控图,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
D.3.2.4	质控图的重建：鉴于ALT试验的特性，质控图可包含多个试剂批号的变化。如果更换新批号质控品，可采用将新批号质控品和旧批号质控品同时检测的方式，以确保在旧批号质控品使用结束前，获得计算新批号质控品均值和标准差的数据，建立质控图。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
D.3.2.5	如果质控图使用过程中，出现均值的偏移和标准差变化，需分析并消除产生偏差的原因，必要时应重新构建质控图。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
D.3.3	失控情况的分析处理：如出现违背质控规则的情况，需分析产生误差的类型及原因，并视为试验失控和无效。应查找原因，采取纠正措施后重新试验。引起误差的因素通常包括操作上的失误、试剂、校准物、质控品的失效；试剂、质控品更换批号或保存末期发生变化；仪器使用维护不当；由于质控图建立过程中采用的数据不足造成均值和标准差不适宜等。应保存失控情况分析处理记录。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
D.4	特殊情况下的室内质控,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
D.5	血型检测实验的室内质控,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
D.6	核酸检测实验的室内质控,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
D.7	室内质控数据的管理,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
D.7.1	实验室应定期对所有检测项目的室内质控数据进行统计分析，对质控图进行评价和维护，以确保室内质控的有效运行。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
D.7.2	实验室应定期对所有检测项目的室内质控数据、质控图以及失控报告单整理后进行存档。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
D.7.3	实验室负责人（或由负责人指定的授权人）应定期对室内质量控制的记录进行审核并签字。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
DRVR 临床表现,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
DRVR 引发损伤的预防和处置,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
DRVR 易发人群全血献血量选择 400 mL 时，血袋实际采血量（不含血液标本量）宜控制在 420 mL 以内。,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
DRVR 易发人群和诱发因素,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
DRVR 易发人群的全血献血量不宜超过其血容量的 13%（参见表 1）。,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
DRVR 易发人群的识别,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
DRVR 的处置,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
DRVR 预防和处置,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
DRVR的临床表现和分组见WS/T 551。,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
DWR—亚甲蓝标准品干燥失重，单位为%；320—亚甲蓝分子量；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
E.1	本附录描述了基于手工操作或自动化操作的U型微板技术的基本步骤。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
E.2	正定型（细胞定型）,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
